0LkroLLUQVRYGHCx	2033,1525,1102,370,67,1635,1957,2217,670,1596,218,2796,247,330,1241,2569,2153	荣耀畅玩版	rare
0UvOBpmsZFcxeGrR	1117,237,1865,2447,1887,444,507,876,1482	H30-U10	normal
04bUixwlkJTjbIOj	959,1629,2086,545,2329,2691,1945,1394	SC-CL00	\N
0GvsiM2T8dIkPlXu	1375,1580,428,2381,676,553	H30-U10	rare
0SYgSAx0m514qLqd	551,529,862,1758,1031	P6-T00	rare
0JMpbhEtKJ0u1xzb	221	P7	rare
0eujbmpRfspN61ed	1049,608,1849,1560,1655,1483,1553,2940,1104	H60-L01	rare
0szsQ3ANLUhOA3CK	2810,1492,1372,2373,2070,232,195,1927,969,2870,1206,1953,54,2331,2693,693	Honer6	high
0r52S6X5Rwc3phMM	880,2816	H30-U10	\N
0Ig5f86OhpNU2MV4	2444,470,2786,1754,1768	P7	\N
0zGUCPmL9FNpOZPD	1883,2164,2645,4,1461,2162,651,1577,2141,1229,619,1810,1911,2654,626,1838,1109,2634,2060,2240	Honer6	rare
0RoYp4BRaaqF8RVv	2166,2579,1343,1429,2260,1981,1676,1466,1542,2228,1227,2805,1599,1867,732,396,1313,126,1725,726	H60-L01	\N
0uDqRZVCLtsCGwMt	653,926,1668,409,1667,1068,2174,229,977,622,2859,807,1413,2360,1108,2664,1072,1863,1242	P7	rare
0mNx3ALadtX2C989	881,957,2472,1701,2164,985,2007,1259,1443,1472,2906,1513,1758	Mate7	high
0B1mKgQjLXOs4van	827	Honer6Plus	rare
0EKCoERMWtGymEUe	411,681,1219,1160,2948,1707,2687,2420,1169,2080,1289,1870,354,1516,721,125,2484,2455	Honer6	\N
0Tnng6xpG3ZJH8KO	1306,1103,2164,76,1814,348,1899,1384,2251,837,755,125,242	H60-L01	rare
02jasByrm6S31dUX	343,2821,2577,544,337,2444,2263,1057,521,2185,1597,1629,1682,1350,364,902,2024,661,2550,1044	Honer6Plus	high
0hkvDiAz7Kcko4yc	533,455,2664	U9508	\N
00vlx0rl199vyOBZ	921	Honer6	rare
0OM3kxYLmz136vEg	1955,836,37,538	H60-L01	\N
0Aj4Nq9cSfDua4So	2567,25	H30-U10	rare
0axOuSpWLHbSqsOo	1169,2553,2742,1497	Honer6	normal
0AfMDto7YTQyRANe	2852,940,2903,992,621	U9508	high
0szfG8zVLxSVzQs5	516,509,429,1885,1697,1218,1937,989,1412,1694,1891,2568	P7	\N
0bXXhUYV4bNJu6zX	713,1717,2917,97,2817,1856,2430,2977,2757,2013,2242,134	Honer6	high
0DSsjIpMmUkk96U3	1016,2294,471,2469,1303,225,195,2198,1867,2222,2964,1247,2544	\N	\N
0IMqghOhbZTzSqrU	6,267,950,1274,2790	H60-L01	normal
0N9BrHioqNY6v0wK	1703,324,1733,1295,2054,545,2141,1194,1533,2709,693,1209,928,1104,2289	H30-U10	rare
0ZkurBqehKa5ppHQ	2065,374,682,1449,949,2551,2924,269	Honer6	\N
0DHAv2cPXbeKoR2w	2219,2748,1415,2696,988,1736,1796,2516,2620,2804,568	U9508	high
0FzJVE1xNQF6A2FF	16,290,2538,1210,2484,1180,2977,1498	H30-U10	normal
03eo1S4y8PeT9Jrs	881,549,2298,2342,2793,2187,2385,1447,1692,2551,2181,998,1996	荣耀畅玩版	normal
0NbnJaV7tlPVElej	1479,2187,2389,155,2742,2361,468,1226	Honer6	\N
0mupTWI3yT3ke5ni	2133,307,510,1493,1372,2305,2129,339,414,1251,1250,1567,2702,631,2970,2934,1517,1995,1377	Mate7	high
055te4OkzVPfqKAh	837,1348,1757,1196,2153	P6-T00	normal
0r8sCIh0vYp6Bvpz	1150,2703,1408,1096,2971,58,1542,2705	H30-U10	normal
0efemllplP2fR8I0	1774	P6-T00	high
0J3YEYspkDJDBYqQ	1405,984,3,2980,619,1393,107,1233,935,366,2605,1072,809,2940,1861	Mate7	normal
066HPMRzbv2CWRbR	685,287	P6-T00	normal
0vn2OcDYlmURYkue	2613,787	CHE1-CL20	high
0uvAgZpeBS0CPfCk	1405,2647,920,1851,2922,1949,2111,2586,2148,491,2114,2562,83,2907,1075,1517,1588,2960	Honer6Plus	\N
0s27qSsUKjThfZju	747,1093,1298,379,1090,946,2972,766,2699,1264,1592,963,813,27,537,638,1691	H30-U10	normal
0seyX52Ge12eRoRR	1730,654,1577,2921,2500,424,290,2283,2698,1283,24,29,2333,1213	P7	\N
0U8djUj0xgqoYvqw	687,1762,168,953,23,2161,1109,2176,1245,1286,344,224	U9508	\N
0lFFOOkiK7dDY00N	145,2210,2091,2904,2430,2856,1585,1436,727	H60-L01	normal
0Mzs4P6vOjxSj9jY	2675,373,2640,652,2069,716,1098,650,670,2560,293,1617,2727,2024,2178,1347,449	P6-T00	high
0kXAp2v0eXGXEbS5	2582,504,887,2039,889,677,977,2437,2377,1270,2970,1990,2699,1616,1280,1784,147,29,2242	U9508	rare
0v49YZZNYLx8N5RS	2749,1341,2576,297,2243	CHE1-CL20	rare
0BRkJaKvgzoS7unt	2200,990,1683,2769,2982,2258,2707	P6-T00	normal
0TmE9mTs40feHOAm	1821,833,631,836,321,2681,1725,46,2319,895,1963	H30-U10	high
0oW3FtkeGVjS57hg	2776,611,3,2236,2193,555,1530,2116,2323,427,838,1146,294,1993,2755,1272,211,1759	Mate7	high
0WngOobINM94vANv	2882,341,2957,1217,2815,2296,989,2107,2651,2076,345,895,356,1475,1563,2936,1787,1484,964,2513	H60-L01	rare
0rQYscR4ouOLcOni	1882,1525,2990,2672,186,533,567,1777,1267,1829,1347,2789,2908,1928	CHE1-CL20	high
0FIkxCqWA2nEYoE0	2541,2823,2304,1641,893,379,464,2012,493,805,664,1172,771,2797,24,1829,1862,1318,1515	H60-L01	normal
0kEVH86gyQglOPN5	2404,1253,788,1035,953,96,650,979,1709,2230,1363,2288,2289,947,2599,2523,735,1692,2671	H30-U10	normal
0eycIyJuuRQU6Ox6	34,509,578,2914,985,2645,2371,432,2290,1123,2198,2051,459,457,871,1382,844,756,329	P6-T00	rare
0v1eXR5Y0xJMdaM9	746,3,544,2738,240,2707	P6-T00	rare
0nyv3KvGi8hoSDCC	821,2002,169,788,2301,64,682,2376,2491,1832,666,179,271,1894,2690	U9508	rare
0DXWveychJdnne4L	2697,787,2452,319,1046,30	\N	high
07oXJzvzfTUZ0LP8	2772	H30-U10	rare
0vqgoAVgmNQVKyg0	913	P7	rare
0reNADBpvlwfmMuW	551,2580,1613,1367,1813,1027,2432,1910,1866,1956,2972,1054,808,639,149,1792	CHE1-CL20	rare
0OW2HShJZqoQxJsv	1070,1463,2646,2399	H60-L01	\N
0RwcrI9LAo8jrBK4	1374,2303,309,1206,561,2846,1111,2173,2569,1623,423	H30-U10	\N
0HMFQgjKLUsOiOgg	2002,2234,236,2310,1969,2311,681,2608,2224,468,2377,1391,1566,973,144,1695,1792	Honer6	normal
0A2R8g6zgEgUHFEm	2338,374,889,500,2439,2624,1048,1175,1683,2244,2156,2664,1079,2600,2123,211	Mate7	\N
0K5FcUXZ07vNGRd3	1307,785,514,1644,1098,2891,2680,2379,2893,2775,2929,1896,2321,185,2462,1505,1921,1955,1554	U9508	normal
0NICLvGeOHMr3msX	444,2174,2273	Mate7	normal
0v40mdoaUcyv27Kc	2098,1764	U9508	rare
0c83c0ZA0qkrmjKG	911,883,1367,1314,2198,1076	Honer6	normal
0luQFz0ezVN8ib7C	2782,2918,1489,97,2800,2224,1467,1090,1477,528,1293,2996,2876,247,688	H30-U10	normal
0p3lSAmEcEYM4Vsg	118,1023	H30-U10	high
084i23DAw95qAMC2	567,55,216,2747,1234,1918,1058,1726,2208,2687,1723,1496,1272	Mate7	\N
0L4Hlz2sCN9AqyZU	1476,2371,1194,1396,2467,2313,693,2009,2014,2924,499	Honer6Plus	high
0pwCEzHkhDm4Nfvx	817,369,218,2181,640	Mate7	high
0kOJfihEwrlxFAW8	986,2300,1369,1547,1976,1536,1539,1531,2054,2281,2633,2550,901,722,2759,449,2669	荣耀畅玩版	normal
0hezvSrtyJWcavwD	1762,1975,1520,2068,545,704,471,2415,2741,346,1123,192,2903,2146,2561,696,2562,1616,2875	H60-L01	rare
0NavnS1ARB2zNwi1	1492,512,1474,114,749,113,2124,584,2574,617	SC-CL00	rare
0pL2txrZLR6oNr4e	356,1291,2097,2406,168,1766,803,1093,2757,132,331	Mate7	\N
0PdDXXXGLLrInHTm	611,2881,716,2647,2676,622,2946,253,1628,353,248,1176,935,1484,1078,2942	P6-T00	high
0pjws362ceUV4yEr	2233,513,613,2141,470,2345,78,1026,379,826,1170,1952,491,696	\N	rare
0gwf7koWrvfFjnC5	2386,963,2110	Honer6Plus	rare
03OldzcAVbPuRyfZ	490,1143,213,1542,1362,2410,1996,2874	Mate7	\N
0cRaEb2Zxn2nmBNV	34,1666,1472,43,646,846	Mate7	rare
095po4qPfu99kCmg	324,1833,2037,1219,1245,1141,89,915,1013,88,319,777,1742	荣耀畅玩版	rare
0mVqYZFDvPWsASPm	1100,1067,2543,1580,2165,140,1886,1009,741,553,1876,1659,1172,1930	U9508	normal
0CvL73jQYnuQOZQ2	819,2676,705,1073,1695,2925,1996	P7	normal
0u0HOjJnt8JhUgnE	2852,608,408,2678,1343,2661,1534,891,2499,165,930,1454	P7	\N
0Q6t4jvYveGsYts6	237,19,1493,2849,2984,2867,2308,643,1256	\N	normal
0r8xlomnaDtdjkKL	1100,819,202,1875,2413,2949,349,2137,1303,379,834,291,1715,666,2399,1649,2636,1452,363,2030	P7	\N
0zYpt97z2u3PVOMV	567,777	H30-U10	normal
0lSquHKn9tfrmczA	1001,2386,2764,2037,2343,1592,2649,2106,1635,874,1225,2365,1498	H30-U10	\N
09NlC4igXy9SquTl	1236,2320,1923,144,2519,2891,873,797,314,1110,966	荣耀畅玩版	rare
0oKeox1GlR8DO0g9	2882,823,2475,2400,1699,2534,893,2738,590,1196,2835,1593,2211,875,897	P6-T00	\N
07IU2Tg0bgLik0Qv	551,2717,1336,2542,1914,200,1462,1696,1534,2529,2498,1049,2086,560,2934,2787	荣耀畅玩版	high
0Hu7p6cTBgHeJjj1	2917,2884,1875,559,2383,435,2168,1388,2082,974,2084,2250,1616,1448,2604,480,776,658	SC-CL00	rare
0EuVYvvdKJYJuD97	2406,1175,2160,2092,2684	H30-U10	rare
03mRK3dpJyQH9B3l	2717,352,1172,2126,2436,2093	CHE1-CL20	high
0OgCl3n86fqPnTOl	476,1749,1557	H30-U10	high
04icIQ1jUHeuLFWh	1270,440,2658,33,2628,629,468,639,915,135,1623,2788	CHE1-CL20	rare
0Yi72RUp1qfmpTOM	478,1223,1919,1951,109,2347,466,2049,1477,2656,190,2971,2834,189,843,2604,1797,211	Mate7	high
0djITyMK2d3ItF57	2916,1849,2647,619,40,1543,2772,2497,2012,597,2834,1412,2787,1244,2786,1967,2335,689,538	H60-L01	\N
05dvn18qI8JCLhe3	2200,1018,307,682,1403,2175,196,229,502,78,2771,1775,589,728,733,2147,939,2548,776,1344	U9508	rare
06g1siRFC7iGv1n5	324,1171,923,1264,267,1140,2940	H30-U10	rare
02vS54rWfvWff3Y6	510,442,750,1059,230,1057,1120,2775,2259,254,2493,2362,2941,450,999,61,2691,1272	H30-U10	normal
0E2jeVHfTzdj7aiT	2818,2693,2667,949,1120	Honer6Plus	high
0pqunGtS9h28HaU1	956,1407,2165,831,2008,2827,319,2046,1531,186,627,2702,1753,2428,1073,26,1652,1514	Mate7	high
09k3yDzcISWSYTCi	1018,1244,1873,229,2575,1558,2515	SC-CL00	rare
0i54Jqp94GQ9JySx	956,2405,306,988,2343,282,2346,1775,2044,1978,1497,834,1990,2054,837,2331,2847,1790,996,211	Mate7	normal
0bOkIgcjLvfU3P2A	2443,492,2097,80,248,905,938,1158,1142,2784,1240	荣耀畅玩版	\N
0GyyhhyPc5FBL3ll	2581,1492,426,494,2523,445,1234,1353,2943,1637	H30-U10	normal
0Q4y4LE3MzGAjtXS	2098,409,2103,2645,1545,42,2382,521,164,792,626,1000,2731,1413,1616,2246,537,2994	P7	high
0HxiLddysLMzqP2G	1066,1608,272,1184,2305,2373,101,2506,1814,2982,1028,2350,185,1004,248,1327,2450,1512	SC-CL00	normal
0ZYCpo7BOd9OUSZi	2816,2207,2073,1845,130,1062,378,1836,2322,1170,1687,699,2728,1484,2152,423	荣耀畅玩版	rare
047430r9zzFm20AE	2522,1251,765,918,636	H30-U10	high
0t1bCX7rbTWzHppl	2219,910,2254,338,1766,2644,66,2631,336,1872,622,1164	SC-CL00	rare
0zIU0K74OYh3Eu7N	2166,985,38,98,2205,2644,919,1982,1468,1604,2586,1415,1473,1557,933,2213,1137,1585	荣耀畅玩版	normal
0x99Q48kM7Xmjznw	1233	Honer6Plus	high
0uUyNZqVUuHeCFj8	1222,923,2280,2079	U9508	rare
0nTavxXGYHDmEgEF	84,534,2283,698,39,1159,2631,2267,1092,960,1332,523	P7	high
0mKcH8DUFJfwqbCA	1912,495,1865,853,1631,1041,607,845,2586,1471	Honer6	normal
0sknrsk8IHuvsBGD	2375,236,2370,1521,1037,2193,2142,1030,285,631,1660,1109,2090,2159,2551,2941	\N	\N
07s1LijLrENxr2rT	2473,2167,70,858,131,10,647,198,401,16,532,2934,1144,2666,1074,847,271	\N	normal
0bAuDsF1VUOQvhTg	2504,1948	U9508	rare
0B1mMwNe49Lxk9ES	2615,1100,340,549,457,1970,844	SC-CL00	normal
0ZKg0bNqbTGy6ckp	2854,2036,1022,622,724	H30-U10	high
062VQmiZ9yaX0QtO	1017,1665,2817,738,2829,2137,1707,2049,2320,2561,836,23,1859,722,2183,1273	Honer6Plus	normal
0tTqE2ah0HZCD0CP	670,717,458,2631,163,470,2027,383,317,1319,1345	CHE1-CL20	\N
0ib4arqvO8KmVOPu	102,2128,2887,1369,1328,1710,1056,2982,106,944,711,1177,721,451,570,1078	Mate7	\N
0UnkaZKsXxV89WoB	1989,2041,1093,1344	H60-L01	\N
0j0abVGZrr0QMNnv	1494	P6-T00	high
0nWIUvMklv4SlNLd	339,800,2660,1128,1129,52,530,2263,2395,271	U9508	normal
0cDgdkhvGVwbvyA1	1972,787,531,2950,1844,1136	H30-U10	\N
09Jcuq49mVlETJUJ	2674,1065,2969,1649,1791,2182	U9508	rare
0LtT5otDFLFOnTqW	2738	Honer6	high
0aHI7X7Z48DKETLy	937,870,2548,2411,2805	\N	\N
0ZnucORf5KCkfR0c	702,2204,1499,1740	P7	high
0tCQaaGUX7CBqE2i	2097	U9508	normal
0P7V0RByrZTcMifO	98,2037,2816,129,2496,75,1015,1836,87,1385,364,1211,386,1382,1140,1623,756,1243,659	\N	normal
0MQQU82iXgXKXZvt	1643,1734,2802,840,109,215,317,2963	H30-U10	normal
09XRJ2j9GWlVWDce	747,1508,2887,2812,1006,347,2256,552	U9508	\N
0d5OiCKBZoFgRUuw	850,2000,1341,2068,2918,2813,2651,1604,1122,1029,1742,2082,1989,1964,89,1421	H60-L01	high
0Wrousu7iixnjWNi	1134,1305,2990,477,2780,97,1489,1188,2623,2226,2380,1164,1439,980,1910,1083,2418,1142,961,2059	SC-CL00	rare
0ZNV0L5Xu5TEk9bI	2990,1510,2560,2902,22,37,2227,2620	P7	normal
0EwXrijAvgRwjVLL	1426,823,2034,2889,167,195,793,378,1658,1172,667,1888,573,2551,2095,331,1894,2426	P7	\N
0fbOrcUD5cmfqVgq	1456,2244,146,2517,12	Honer6	rare
0n7fzuaOhPBeT9ur	410,1883,478,2036,1299,2074,192,1063,2377,2185,703,1385,114,561,2833,1387,1054,720,2246	U9508	rare
0PnO3BhAYbN9lX2Z	702,2118,1581,2205,1208,1518,2240,659	Mate7	rare
05DqzgrpE3Qz4kre	1450	CHE1-CL20	\N
0CwdUqtE8cnp76No	139,2881,1854,2036,2919,798,434,2432,2894,429,1868,2144,1964,1137,241	SC-CL00	rare
0nMKxCHeoVAdvSfE	1914,1748,1612,528,112,2464,1636,1691	U9508	normal
0jzJN7EkZKOdRSro	1250,1653	P6-T00	\N
0KuKb1ZgwD2UWd0b	986,2354,528,2578,706,725,180,268	P7	rare
0lJYQj5F8wdM15pQ	2268,2817,268	\N	\N
0L405QljCFXreZbD	2702,1357,2536,467	Honer6	\N
0vIngBmPKjYETWt5	340,2492	Honer6	\N
0C4jkKc3FjVW18pG	611,1646,755	U9508	normal
0doOAdknYBxuvy1f	326,2337,495,1899,1715,2884,2040,2573,781,1553,1318,1378,553	CHE1-CL20	\N
0oiRT4GKKXoGQMlP	2959,881,2300,1397,2856,810	P7	high
0mAgw3XpQsuebjUI	54,2504,543,1192,1792	H30-U10	high
0DQGW2RJFleNn4BR	638	\N	rare
0PhGvROfhqncUE8r	168,443,2508,2265,1644,2369,2346,2501,916,913,1684,2048,1719,394,145,1784,2872,2486,2571	H30-U10	high
0BNa7bCvJvSVQuqJ	273,544,2533,1297,435,15,2526,49,2732,1289,82,2022,993,2787,2753,1963,777	Mate7	\N
062iX5vU6p55gtAa	1066,1424,1670,2678,2986,2072,1528,1605,2944,1866,221,21,2864,2698,695,146	Honer6Plus	\N
0tecBywLyJK2prPi	2253,1149,664,20,2126,125,1454	H30-U10	high
05WpX1XL74tnIPmO	2899,1007,895	P6-T00	high
0UgAYZiCwrytG5gn	1943,2442,884,2102,380,2983,976,496,395,1956,2187,2024,2754,2844	P6-T00	rare
0Qo8LmdakaVz8VL0	1686,1767,1340,2224,899,1688	Honer6Plus	rare
0ExDoeuVLUCBlytG	425,1527,1783,2876,2142,590,2601	Honer6Plus	rare
0RbCwutpw97fCzh3	1425,2652,1243	H30-U10	\N
0wRGjTI25tmJCyoh	883,81	U9508	\N
0ZknNaiKSmUnWEjK	259,2717,802,264,1674	H30-U10	rare
0Rw4v7owfj02yk3Z	1927,2777,2447,1887,2679,2553,1487,644,406,2739,810,363	荣耀畅玩版	rare
0HXLgxoZUn9eUS5X	1336,1974,223,262,732,936,2867,2967,1602,847,1607	CHE1-CL20	\N
01EtPhH1eZ9r5AhO	610,1,2204,2311,1370,1298,1504,157,1921,1751,1175,812,297,1044,210,302	H60-L01	rare
0R3qlGcAgSHfvqJN	2716,2404,410,1309,1129,2192,2432,226,14,492,2871,1631,2632,58,2962,2453,1183	荣耀畅玩版	\N
0YODUFo85rxsgRfN	2352,2028,1136	U9508	\N
0SR6EwtqNm3tZzrb	341,1581,339,581,615,650,1160,1362,1778,424,801,1662,1210,634,2905,2484,725,2908	H60-L01	high
0NOvbyjZlwpRucdq	212	Honer6Plus	high
0xwcnK7Ka0hw49jH	2641,1685,492,2354,885,1884,1621,164,2601,2496,1243,2212	H30-U10	rare
0uVQcW4M30E1JxNw	2034,2338,2165,2780,2815,1038,2919,1127,502,2584,1529,672,533,594,2491,2462,2126,659	H60-L01	normal
02CSCON26tj5nRIn	1562	P7	rare
06aPr3fqQvwouDpJ	612,752,1862,2584	H30-U10	normal
0H6sQhTQZ7Mq0Fn0	2302,1132,2855,920,2435,1399,2415,1438,2136,1439,1636,1236,2897,832,1200,2656,629,1274	Honer6Plus	rare
0TC33cx0OXTwG9iZ	274,1583,2886,200,99,2813,2708,110,2175,198,1479,2762,765,2358,1591,2575	H30-U10	rare
0t9sW1inkFMvPNY6	1255,275,373,1019,2936,2125,2026,967,1529,2332,1394,1106,964	SC-CL00	\N
0DfezPXrTdOOvDF4	141,2298,474,1969,1367,1059,2312,1199,1570,2616,1149,1274,1078,1757	CHE1-CL20	normal
0kzIwWkqUV7LRvFw	2679,1370,1559,556,808,1360,1569	P6-T00	normal
0IjtDgnDcS46OSEC	509,1760,1184,1819,1887,787,110,313,1982,1011,1637,664,248,2847,639,2873,2028,777,363,90	U9508	\N
0mMFXfpBEaW4llBo	1942,2914,2881,6,515,1574,1009,2106,1709,435,346,2012,1837,937,2277,2058,656,2940,1893,1284	H30-U10	high
0oaATXWUZM9pZmnO	1153,1852,925,580,524,315,1012,1363,2827,2437,1116,1833,1115,2520,1660,2725,29,2910,1182,1962	H60-L01	normal
0fS049dZ9QqtbTMb	516,2913,2372,786,1071,2294,1532,196,676,2892,1876,627,352,1858,2275,91	U9508	\N
0yJ5smDAdihp8tu9	2899,2336,306,767,628,1276,2432,1247,2999,1192,376,1137	CHE1-CL20	normal
0aMYzitkjbLxDoTZ	1912,2069,1938,991,199,1709,2652,497,1441,1389,399,1147,1267,1871,457,22,2277,814,300,271	SC-CL00	\N
0AzMcPeD2tO4xxvh	2582,619,1964,2470	Honer6Plus	rare
09BA1dxmAp1XRYFw	1608,1525,624,867,580,1204,1219,1856,56,620,439	CHE1-CL20	rare
0nGAt9dOtPw8nh6C	2307,1132,1035,714,1340,233,2297,1814,1907,467,1832,1174,1205,1556,1139,1214,271,844,363	U9508	normal
096BvInw8yiUIVYI	1100,669,2235,2902,1250,2554,467,2600,1826	Mate7	rare
0HvfRQxYhsKlvDTa	50,1118,1201,1408,2536,948,1907,1756,2076,1568	SC-CL00	rare
0ySYBvnsxO9fabT7	1307,2354,1391,1368,2785,1072,407,2587	荣耀畅玩版	high
0nGo5DSQCI3niwL5	2202,1526,519,648,163,618,1775,1362,2979,263,2764,1446,1590,901,1862,483	H60-L01	high
0DhlxwtNFLZeJn7q	2656,2341,2644,889,1127,1111,2828,794,329	H30-U10	rare
0LY3yiZi4KuYmuz1	593,340,698,513,1473,765,1435,1279,1439,2274,2993,195,405,896	CHE1-CL20	rare
0XCNjDwVjm5vO7qY	2614,2613,374,716,202,1464,8,1433,553,1509,2252,1239,292,2462,733,126,1556,573	P7	\N
0tSVmfArWZU0B5Nn	2391,1837,2837,2679,2699,406,1552,1825,2788,1121	\N	normal
0rnkH1Uol5GFDhRr	576,1171,474,2247,602,1976	U9508	rare
0bDkIgcIolfi4mOZ	1168,2868,1640,1505,1147,278,1263,1366,1451,1573,1078,638,2804,896,2788	H60-L01	\N
0TjORdsbf3BhctrW	1669,1132,1162,1393,209,2351	H60-L01	high
0yQcLZmRnVijwElE	1065,206,216,816,2715,645,78,2620,1393,1604,725,104	H30-U10	\N
0Exzap3clifxfzZa	2542,885,716,2815,2368,2206,1158,2348,1775,2792,185,1989,1446,1713,159,1040,145,2726,2942	H30-U10	normal
06ZLNGWkQCRH0jin	518,1611,2984,2782,1644,1435,793,164,2527,492,1779,760,1681,905,1655,2214,61,2333,727	H30-U10	high
0OjfmrWqcoEbsr2r	2810,625,2990,1665,1461,53,1489,1387,1918,2028	CHE1-CL20	\N
0hrAbPei9uhEj02T	1477	U9508	\N
0yzOj9Myi2c1bknh	2000,442,2916,2714,859,2980,944,625,495,2661,803,1041,1378,448	P7	rare
0WijTvVhn4CmFDuQ	205,1668,2880,2986,1949,1812,856,407,404,2706,1270,1901,2326,904,1650,877,1998,2213,1213	Mate7	\N
061PNrJBseQXEvAV	747,2750,2033,1340,2816,2315,1904,1606,2199,75,1864,2697,1475,55,2847,638,2688	H30-U10	\N
0qzcjcOFO69F1HfP	2006,1917,2403,2890,559,828,405,45,1684,1049,84,1959,1686,1566,2935,933,2332	Honer6	high
0ETbLsrsE3sJrvT1	1555,998	P7	high
0bCK3chpihjM57F7	1153,1550,2821,1400,2101,1904,1025,1602,2806,2705,2023,113,1506,1446,2907,208,63,1077,2690,2212	H30-U10	normal
0Ndq0DLvt0gpzCc6	443,2767,2435,1814,721,2575,1949,407,1392,30,2586	H30-U10	high
0puvpAbyWIBEA1CO	2254,1050,262,666,1039,1710,1535,796,1831,2909,810	\N	\N
0zRFNuSPCk2BRMF9	2751,2657,335,1892,2180,947	P6-T00	rare
0WFdlmI2h4clde3g	34,2929,2034,2766,2449,2123,2775	Honer6	high
0mifLxEElNB5wVTp	821,2326,651,2832,738,2105,526,214,2397	P6-T00	high
0VlzxcE2RDMtTEoj	371	P6-T00	normal
0CUixDfT258UJS7b	1153,582,1868,1010,133,1453,2637,2136	U9508	rare
0nT0MpiSo01v2Qk6	2608	H60-L01	normal
0L7NAewuhlr54D2t	2852,479,2881,1217,1460,2506,278,955,979,2295,2415,1843,2458,86,1385,1693,1245,1616,2427,1653	P6-T00	rare
0NUaZCkNX89KJoMa	1837,477,1490,2520,2145,282,2410,2995	P6-T00	rare
01eJtHzytghmbRnJ	2852,1023,1364,15,1203,2422,2462,1560,260,1145,490,1142,2024,2247,29,2121,1284	P6-T00	normal
08TVug1M7SUll7QR	546,1561	SC-CL00	high
0bc8gCDMcboDxpx2	2814,1283,2224	H30-U10	high
0OLH4wbLLSkg3l6p	103,2748,2371,431,2190,2687,1944	\N	rare
0lm8zWN8Q3bw9gK8	372,462,2673,1746,2819,1432,1932,1361,964	\N	high
0XmmQDaAlZgINMlq	990,1341,2206,336,2107,230,1873,1982,1468,1809,1196,2490,2971,261,215,2208	SC-CL00	normal
0VUsOirAiGXXf9wJ	959,1848,1833,1145,545,1884,1994,2670,2379,2366	Honer6Plus	high
07tZtiq2yc3HG1v6	1441,2990,2954,1114,2141,192,438	H30-U10	normal
0xODXT0oHeQA9g4H	2048,821,175,920,67,2503,1856,2704,1499	H30-U10	normal
0EQ4PruIv0AnqmNb	1891	H60-L01	\N
0EsYgbQKRPxZ82cM	408,1603,1363,1286,2638,165	Honer6	normal
0qyRIgcvXfowoeyG	1779,2608,2468,1224,539,2775	Mate7	high
0EogSX7NJOcU1rL3	69,1821,908,1975,952,2539,2504,1850,2649,244,1466,1515	P7	high
0hJEr1oJ4nHelPVP	2200,2097,2407,959,855,816,2539,1402,2380,1536,1198,1150,867,937,2279,386,2846,1720	H60-L01	rare
01KslpqGsk0f6y0U	991,1697,600	U9508	\N
0l0V104fpYHA4RwT	2099,745,2954,1644,2532,2535,1224,2388,2864,295,2085,149,268,1653	P6-T00	normal
00QDZ15Q2UEuvdvg	2187,1475,2831,919,2574,1246,40,2650,2575,210,2775,2893	荣耀畅玩版	normal
0CdsvaFWt7rjel7t	343,1668,1610,1646,2413,2680,2287,1985,2053,54,1353,1054,360,1689,536,1720	Mate7	high
0cFi4TH4VWvxXMyw	804,2675,1761,506,2800,796,26,436,346,2198	\N	high
0BBbWpN1IrpATgpq	403	U9508	\N
0PUIjBljZ46lR8Xm	2034,506,2039,895,2530,2701,1116,2325,734,92,1694,63,2636,776,1584	荣耀畅玩版	\N
02cuHFwshQLDZamd	2337,1155,717,277,199,131,526,2590,1062,915,166,2584,1569,221,358,2836,126,1862,2274,1623	U9508	\N
0CQLwW3Nu53Km0Ud	1032,1126,1464,2464,167,2110,1226,1778,866,1112,1085,2866,1143,1616,632,1180	CHE1-CL20	\N
0HfVCMe8nvrEIjUq	2096,512,2369,1844,2682,2501,2225,2196,2946,13,2654,1838,1269,732,2222,2356,452,2910	U9508	high
0tSfIuAj7r3riNV7	205,2167,1941,2985,786,67,2073,2827,862,2617,1169,2216,1206,2561,839,963,1516,2603,811	P7	rare
043KTMGkBxerc685	2641,1404,2913,2475,2542,1919,1129,1396,2173,1603,2316,2700,118,1719,2662,2249,2797,1074,62	U9508	high
04XVLdzhvcRlwTk7	2542,2577,1430,2918,973,9,573,1796,2088,286,2498	Honer6	rare
0ODoXYAFWJyjGDUj	1729,550,565,786,2812,1210,2260,403,215,2947,2546	SC-CL00	rare
0RYnqmMHsGUsVpfa	854,195	H30-U10	high
0WriwVy644YSFov9	2443,42,992,873	CHE1-CL20	high
0sXCrE1H42JfgarM	971,2341,2227,316,2825	Honer6	rare
0xIrqt1oknO09UJH	1545,2085,663,897	H60-L01	rare
09pQgk8j6kEJ9t29	924,2923,589,438,2229,834,1926,262,1205,837,333,242,2757,328	U9508	rare
0h8YEqkUWtnfXkdE	1425,2642,1666,888,1396,128,2711,2257,2858,1112,562,2554,365,1891,331,122,1345,90	Honer6Plus	\N
0IFSm1Hi4Z12yvJ0	759,896	CHE1-CL20	high
04gTVNAlD1Q128mV	2734,304,975,733,1309,515,1678	荣耀畅玩版	normal
